Time,FT1,FT2,X,Y,Z
15:13:51:239337,0,0,-0.125,0.465,0.01
15:13:51:244355,0,0,-0.125,0.465047,0.01
15:13:51:249462,0,0,-0.125,0.465053,0.01
15:13:51:254466,0,0,-0.125,0.465053,0.01
15:13:51:259590,0,0,-0.125,0.465058,0.01
15:13:51:264572,0,0,-0.125007,0.465063,0.01
15:13:51:269710,0,0,-0.125007,0.465064,0.01
15:13:51:274716,0,0,-0.125007,0.465064,0.01
15:13:51:279846,0,0,-0.125007,0.465069,0.01
15:13:51:284832,0,0,-0.125007,0.465069,0.01
15:13:51:289818,0,0,-0.125007,0.465074,0.01
15:13:51:294997,0,0,-0.125007,0.465074,0.01
15:13:51:300116,0,0,-0.125007,0.465079,0.01
15:13:51:305083,0,0,-0.125007,0.465079,0.01
15:13:51:310200,0,0,-0.125007,0.465079,0.01
15:13:51:315239,0,0,-0.125007,0.465079,0.01
15:13:51:320363,0,0,-0.125007,0.465079,0.01
15:13:51:325360,0,0,-0.125007,0.465084,0.01
15:13:51:330496,0,0,-0.125007,0.465084,0.01
15:13:51:335473,0,0,-0.125007,0.465084,0.01
15:13:51:340582,0,0,-0.125007,0.465084,0.01
15:13:51:345579,0,0,-0.125007,0.465084,0.01
15:13:51:350709,0,0,-0.125007,0.465084,0.01
15:13:51:355878,0,0,-0.125007,0.465084,0.01
15:13:51:360867,0,0,-0.125007,0.465084,0.01
15:13:51:365950,0,0,-0.125007,0.465084,0.01
15:13:51:370982,0,0,-0.125007,0.465089,0.01
15:13:51:376109,0,0,-0.125007,0.465089,0.01
15:13:51:381110,0,0,-0.125007,0.465089,0.01
15:13:51:386207,0,0,-0.125007,0.465089,0.01
15:13:51:391356,0,0,-0.125007,0.465089,0.01
15:13:51:396335,0,0,-0.125007,0.465089,0.01
15:13:51:401338,0,0,-0.125007,0.465089,0.01
15:13:51:406471,0,0,-0.125007,0.465089,0.01
15:13:51:411585,0,0,-0.125007,0.465089,0.01
15:13:51:416598,0,0,-0.125007,0.465089,0.01
15:13:51:421717,0,0,-0.125007,0.465089,0.01
15:13:51:426710,0,0,-0.125007,0.46509,0.01
15:13:51:431821,0,0,-0.125007,0.46509,0.01
15:13:51:436838,0,0,-0.125007,0.46509,0.01
15:13:51:441844,0,0,-0.125007,0.46509,0.01
15:13:51:446961,0,0,-0.125007,0.46509,0.01
15:13:51:452084,0,0,-0.125007,0.46509,0.01
15:13:51:457235,0,0,-0.125007,0.46509,0.01
15:13:51:462215,0,0,-0.125007,0.46509,0.01
